order_purchase_timestamp,observed,trend,seasonal,resid
2017-09-22,19200.25,20137.874285714282,176.7240122210692,-1114.3482979353516
2017-09-23,12574.83,20397.545714285712,-4720.841792973737,-3101.873921311975
2017-09-24,15880.06,20213.239999999998,-3776.4814812854247,-556.6985187145738
2017-09-25,21203.05,20809.112857142856,3070.6555624414905,-2676.7184195843474
2017-09-26,25296.36,22994.43,2503.115103725894,-201.1851037258939
2017-09-27,24879.94,23323.62142857143,1866.4200641691205,-310.1014927405522
2017-09-28,26629.3,24184.96,880.4085317015885,1563.9314682984118
2017-09-29,34497.47,24808.11142857143,176.7240122210692,9512.634559207503
2017-09-30,14879.17,25535.648571428574,-4720.841792973737,-5935.6367784548365
2017-10-01,21909.43,25522.454285714288,-3776.4814812854247,163.45719557113716
2017-10-02,25565.11,25879.672857142854,3070.6555624414905,-3385.218419584344
2017-10-03,30389.12,24078.688571428567,2503.115103725894,3807.3163248455376
2017-10-04,24787.579999999998,24521.008571428567,1866.4200641691205,-1599.8486355976893
2017-10-05,29129.83,24213.418571428567,880.4085317015885,4036.0028968698466
2017-10-06,21890.58,25599.19857142857,176.7240122210692,-3885.3425836496367
2017-10-07,17975.41,25909.19142857143,-4720.841792973737,-3212.9396355976933
2017-10-08,19756.3,26113.077142857142,-3776.4814812854247,-2580.2956615717185
2017-10-09,35265.57,25168.948571428573,3070.6555624414905,7025.965866129936
2017-10-10,32559.07,25840.282857142858,2503.115103725894,4215.672039131247
2017-10-11,26214.78,25584.575714285715,1866.4200641691205,-1236.2157784548363
2017-10-12,22520.93,25812.795714285716,880.4085317015885,-4172.274245987304
2017-10-13,26589.920000000002,25819.917142857143,176.7240122210692,593.2788449217901
2017-10-14,16185.46,26209.789999999997,-4720.841792973737,-5303.488207026261
2017-10-15,21353.84,27006.774285714284,-3776.4814812854247,-1876.452804428859
2017-10-16,35315.42,27645.041428571425,3070.6555624414905,4599.723008987083
2017-10-17,35288.18,26986.36714285714,2503.115103725894,5798.697753416966
2017-10-18,31793.670000000002,27248.772857142852,1866.4200641691205,2678.477078688029
2017-10-19,26988.8,27522.945714285714,880.4085317015885,-1414.5542459873027
2017-10-20,21979.2,26191.229999999996,176.7240122210692,-4388.754012221065
2017-10-21,18022.3,24827.1,-4720.841792973737,-2083.9582070262622
2017-10-22,23273.05,23352.365714285716,-3776.4814812854247,3697.1657669997085
2017-10-23,25993.41,23270.472857142857,3070.6555624414905,-347.71841958434743
2017-10-24,25739.27,23486.039999999997,2503.115103725894,-249.88510372589099
2017-10-25,21470.53,23850.374285714286,1866.4200641691205,-4246.264349883408
2017-10-26,26415.55,23446.321428571428,880.4085317015885,2088.8200397269834
2017-10-27,23488.17,23124.671428571426,176.7240122210692,186.774559207503
2017-10-28,20572.64,23313.092857142856,-4720.841792973737,1980.3889358308807
2017-10-29,20444.68,23489.039999999997,-3776.4814812854247,732.1214812854278
2017-10-30,23741.86,23289.27,3070.6555624414905,-2618.0655624414903
2017-10-31,27058.22,23799.32,2503.115103725894,755.7848962741073
2017-11-01,22702.16,24045.344285714284,1866.4200641691205,-3209.604349883404
2017-11-02,25017.16,24232.18571428571,880.4085317015885,-95.43424598730019
2017-11-03,27058.52,25689.79714285714,176.7240122210692,1191.9988449217913
2017-11-04,22294.81,25387.938571428567,-4720.841792973737,1627.713221545171
2017-11-05,21752.57,25492.87285714285,-3776.4814812854247,36.178624142573426
2017-11-06,33945.14,26086.968571428566,3070.6555624414905,4787.515866129943
2017-11-07,24945.21,25603.851428571426,2503.115103725894,-3161.7565322973214
2017-11-08,23436.7,26358.682857142856,1866.4200641691205,-4788.402921311976
2017-11-09,29175.83,27069.04142857143,880.4085317015885,1226.3800397269847
2017-11-10,23676.7,26449.198571428573,176.7240122210692,-2949.2225836496414
2017-11-11,27578.63,27458.825714285715,-4720.841792973737,4840.646078688023
2017-11-12,26725.08,28065.49,-3776.4814812854247,2436.071481285425
2017-11-13,29606.24,28620.83857142857,3070.6555624414905,-2085.2541338700576
2017-11-14,32012.6,30293.715714285718,2503.115103725894,-784.2308180116133
2017-11-15,27683.35,30349.42142857143,1866.4200641691205,-4532.491492740552
2017-11-16,33063.27,29861.92428571428,880.4085317015885,2320.9371825841267
2017-11-17,35386.84,32864.06714285714,176.7240122210692,2346.0488449217905
2017-11-18,27968.57,33981.10285714285,-4720.841792973737,-1291.6910641691102
2017-11-19,23312.6,34415.14142857143,-3776.4814812854247,-7326.059947286004
2017-11-20,50621.24,37203.90571428571,3070.6555624414905,10346.678723272795
2017-11-21,39831.85,57748.64714285714,2503.115103725894,-20419.912246583033
2017-11-22,30721.62,64024.13857142857,1866.4200641691205,-35168.9386355977
2017-11-23,52584.62,68399.46285714285,880.4085317015885,-16695.251388844434
2017-11-24,179200.03,69305.89714285714,176.7240122210692,109717.4088449218
2017-11-25,71897.01,71716.83428571429,-4720.841792973737,4901.017507259447
2017-11-26,53939.87,74191.34,-3776.4814812854247,-16474.98851871457
2017-11-27,56966.28,71968.78428571428,3070.6555624414905,-18073.159848155774
2017-11-28,56708.41,52951.75714285714,2503.115103725894,1253.5377534169702
2017-11-29,48043.16,47810.54285714286,1866.4200641691205,-1633.8029213119735
2017-11-30,37026.73,45076.73142857143,880.4085317015885,-8930.409960273017
2017-12-01,46080.840000000004,44970.892857142855,176.7240122210692,933.2231306360795
2017-12-02,35908.51,42685.08714285714,-4720.841792973737,-2055.735349883402
2017-12-03,34803.19,42414.58285714286,-3776.4814812854247,-3834.9113758574304
2017-12-04,56225.41,41934.22142857142,3070.6555624414905,11220.533008987091
2017-12-05,40707.77,40374.218571428566,2503.115103725894,-2169.5636751544635
2017-12-06,46149.63,38621.505714285704,1866.4200641691205,5661.704221545173
2017-12-07,33664.2,37904.515714285706,880.4085317015885,-5120.724245987298
2017-12-08,35160.82,35503.09,176.7240122210692,-518.994012221066
2017-12-09,23639.52,35454.892857142855,-4720.841792973737,-7094.531064169118
2017-12-10,29784.26,33774.24285714285,-3776.4814812854247,-213.5013758574305
2017-12-11,39415.43,33358.544285714284,3070.6555624414905,2986.2301518442255
2017-12-12,40370.39,32828.66,2503.115103725894,5038.614896274102
2017-12-13,34385.08,32724.02142857143,1866.4200641691205,-205.36149274054696
2017-12-14,30754.31,31627.12714285714,880.4085317015885,-1753.2256745587288
2017-12-15,31451.63,30838.94142857143,176.7240122210692,435.9645592075017
2017-12-16,22907.05,28570.925714285713,-4720.841792973737,-943.0339213119769
2017-12-17,22106.0,28230.868571428568,-3776.4814812854247,-2348.387090143143
2017-12-18,33898.13,26915.458571428568,3070.6555624414905,3912.0158661299392
2017-12-19,24494.28,25004.292857142853,2503.115103725894,-3013.1279608687482
2017-12-20,32004.68,24078.37714285714,1866.4200641691205,6059.882792973738
2017-12-21,21546.44,21914.77571428571,880.4085317015885,-1248.7442459873014
2017-12-22,18073.47,18881.07571428571,176.7240122210692,-984.329726506779
2017-12-23,16425.64,18781.53,-4720.841792973737,2364.9517929737376
2017-12-24,6960.79,17220.045714285712,-3776.4814812854247,-6482.774233000287
2017-12-25,12662.23,16683.961428571427,3070.6555624414905,-7092.386991012918
2017-12-26,23797.46,17038.12857142857,2503.115103725894,4256.216324845535
2017-12-27,21074.29,16893.409999999996,1866.4200641691205,2314.459935830884
2017-12-28,17793.85,17354.858571428573,880.4085317015885,-441.4171031301627
2017-12-29,20552.64,16758.295714285716,176.7240122210692,3617.6202734932144
2017-12-30,15412.61,17572.192857142858,-4720.841792973737,2561.2589358308796
2017-12-31,10190.93,19869.382857142857,-3776.4814812854247,-5901.971375857432
2018-01-01,8486.29,23184.282857142854,3070.6555624414905,-17768.648419584344
2018-01-02,29494.74,24868.47,2503.115103725894,2123.1548962741062
2018-01-03,37154.62,27339.78857142857,1866.4200641691205,7948.411364402313
2018-01-04,40998.15,30740.152857142857,880.4085317015885,9377.588611155556
2018-01-05,32341.95,36000.768571428576,176.7240122210692,-3835.5425836496447
2018-01-06,32711.84,36850.09142857143,-4720.841792973737,582.5903644023056
2018-01-07,33993.48,37945.85,-3776.4814812854247,-175.88851871457064
2018-01-08,45310.6,38767.02571428571,3070.6555624414905,3472.9187232728
2018-01-09,35440.0,39471.065714285716,2503.115103725894,-6534.18081801161
2018-01-10,44824.93,39544.0,1866.4200641691205,3414.50993583088
2018-01-11,46746.38,39829.71142857143,880.4085317015885,6036.260039726982
2018-01-12,37270.23,39815.09571428571,176.7240122210692,-2721.589726506774
2018-01-13,33222.38,42086.43571428571,-4720.841792973737,-4143.213921311977
2018-01-14,35993.46,41704.577142857146,-3776.4814812854247,-1934.6356615717223
2018-01-15,45208.29,39746.33571428571,3070.6555624414905,2391.2987232727974
2018-01-16,51339.38,39514.82142857143,2503.115103725894,9321.443467702677
2018-01-17,42151.92,38620.19571428571,1866.4200641691205,1665.3042215451642
2018-01-18,33038.69,37542.189999999995,880.4085317015885,-5383.9085317015815
2018-01-19,35649.63,37350.70428571428,176.7240122210692,-1877.7982979353524
2018-01-20,26960.0,35773.41142857143,-4720.841792973737,-4092.5696355976943
2018-01-21,28447.42,35041.02714285714,-3776.4814812854247,-2817.1256615717202
2018-01-22,43867.89,35369.21142857143,3070.6555624414905,5428.023008987082
2018-01-23,40298.33,35891.97,2503.115103725894,1903.2448962741064
2018-01-24,37025.23,35627.22285714286,1866.4200641691205,-468.41292131197406
2018-01-25,35335.98,35535.434285714284,880.4085317015885,-1079.862817415869
2018-01-26,39308.94,34419.52428571429,176.7240122210692,4712.691702064645
2018-01-27,25106.77,33737.42142857143,-4720.841792973737,-3909.809635597696
2018-01-28,27804.9,33861.19285714286,-3776.4814812854247,-2279.811375857432
2018-01-29,36056.52,33922.898571428566,3070.6555624414905,-937.03413387006
2018-01-30,35523.61,32954.828571428574,2503.115103725894,65.66632484553247
2018-01-31,37891.63,33307.02857142857,1866.4200641691205,2718.181364402306
2018-02-01,35767.92,33372.31571428571,880.4085317015885,1515.195754012701
2018-02-02,32532.45,34392.38,176.7240122210692,-2036.6540122210658
2018-02-03,27572.17,35041.352857142854,-4720.841792973737,-2748.341064169119
2018-02-04,28261.91,34846.79285714286,-3776.4814812854247,-2808.401375857432
2018-02-05,43196.97,34295.805714285714,3070.6555624414905,5830.5087232727965
2018-02-06,40066.42,34701.76857142857,2503.115103725894,2861.536324845535
2018-02-07,36529.71,34372.218571428566,1866.4200641691205,291.0713644023126
2018-02-08,31911.01,34067.58285714286,880.4085317015885,-3036.9813888444473
2018-02-09,35374.19,31895.237142857142,176.7240122210692,3302.228844921791
2018-02-10,25265.32,30317.772857142856,-4720.841792973737,-331.61106416911935
2018-02-11,26129.46,31334.00857142857,-3776.4814812854247,-1428.0670901431467
2018-02-12,27990.55,32378.828571428574,3070.6555624414905,-7458.934133870065
2018-02-13,29024.170000000002,31877.868571428568,2503.115103725894,-5356.81367515446
2018-02-14,43643.36,32498.75857142857,1866.4200641691205,9278.18136440231
2018-02-15,39224.75,32919.11142857143,880.4085317015885,5425.230039726983
2018-02-16,31867.47,33739.88428571428,176.7240122210692,-2049.138297935349
2018-02-17,29611.55,35694.53,-4720.841792973737,-1362.1382070262625
2018-02-18,29071.93,34890.80142857143,-3776.4814812854247,-2042.3899472860057
2018-02-19,33735.96,34827.869999999995,3070.6555624414905,-4162.565562441487
2018-02-20,42706.69,35000.08285714286,2503.115103725894,5203.492039131251
2018-02-21,38017.26,34818.62714285714,1866.4200641691205,1332.2127929737399
2018-02-22,38784.23,35655.619999999995,880.4085317015885,2248.2014682984195
2018-02-23,33072.96,38041.04857142857,176.7240122210692,-5144.812583649638
2018-02-24,28341.36,38665.377142857134,-4720.841792973737,-5603.175349883397
2018-02-25,34930.88,40708.87428571428,-3776.4814812854247,-2001.5128044288567
2018-02-26,50433.96,41846.469999999994,3070.6555624414905,5516.834437558515
2018-02-27,47076.99,42486.091428571424,2503.115103725894,2087.7834677026794
2018-02-28,52321.74,42977.58142857142,1866.4200641691205,7477.738507259455
2018-03-01,46747.4,43341.71285714285,880.4085317015885,2525.2786111555656
2018-03-02,37550.31,42656.23428571429,176.7240122210692,-5282.648297935359
2018-03-03,31781.79,42498.27,-4720.841792973737,-5995.638207026259
2018-03-04,37479.8,41097.048571428575,-3776.4814812854247,159.23290985685253
2018-03-05,45635.61,39253.43714285713,3070.6555624414905,3311.517294701378
2018-03-06,45971.24,38720.974285714285,2503.115103725894,4747.150610559819
2018-03-07,42513.19,38624.28999999999,1866.4200641691205,2022.4799358308883
2018-03-08,33842.12,38501.22571428571,880.4085317015885,-5539.514245987299
2018-03-09,33823.07,37114.83714285714,176.7240122210692,-3468.4911550782103
2018-03-10,31105.0,36573.17142857143,-4720.841792973737,-747.3296355976963
2018-03-11,36618.35,34559.46571428572,-3776.4814812854247,5835.365766999706
2018-03-12,35930.89,37144.21428571428,3070.6555624414905,-4283.979848155774
2018-03-13,42179.58,37849.54142857143,2503.115103725894,1826.9234677026789
2018-03-14,28417.25,36834.57142857143,1866.4200641691205,-10283.741492740548
2018-03-15,51935.36,36757.14714285714,880.4085317015885,14297.804325441273
2018-03-16,38760.36,39153.778571428564,176.7240122210692,-570.1425836496323
2018-03-17,24000.21,39254.97142857142,-4720.841792973737,-10533.919635597686
2018-03-18,36076.38,41835.66285714285,-3776.4814812854247,-1982.8013758574298
2018-03-19,52707.31,39700.58142857142,3070.6555624414905,9936.073008987085
2018-03-20,42887.93,39137.34714285714,2503.115103725894,1247.4677534169632
2018-03-21,46482.09,39667.520000000004,1866.4200641691205,4948.149935830872
2018-03-22,36989.79,38827.00857142857,880.4085317015885,-2717.6271031301544
2018-03-23,34817.72,37403.85428571428,176.7240122210692,-2762.85829793535
2018-03-24,27711.42,37081.80428571428,-4720.841792973737,-4649.542492740544
2018-03-25,30192.8,35463.037142857145,-3776.4814812854247,-1493.7556615717212
2018-03-26,42745.23,34973.70571428571,3070.6555624414905,4700.868723272804
2018-03-27,40633.58,33753.99571428572,2503.115103725894,4376.469181988391
2018-03-28,35150.72,33955.421428571426,1866.4200641691205,-671.1214927405454
2018-03-29,33564.47,34526.30714285714,880.4085317015885,-1842.2456745587292
2018-03-30,26279.75,35287.91,176.7240122210692,-9184.884012221073
2018-03-31,29121.4,35509.87285714285,-4720.841792973737,-1667.6310641691125
2018-04-01,34189.0,36712.31571428571,-3776.4814812854247,1253.1657669997157
2018-04-02,48076.45,37948.701428571425,3070.6555624414905,7057.093008987082
2018-04-03,42187.32,38806.64571428571,2503.115103725894,877.5591819883948
2018-04-04,43567.82,38791.42571428571,1866.4200641691205,2909.9742215451697
2018-04-05,42219.17,37890.65571428571,880.4085317015885,3448.105754012697
2018-04-06,32285.36,38991.565714285716,176.7240122210692,-6882.929726506785
2018-04-07,29014.86,37612.70285714285,-4720.841792973737,-3877.001064169115
2018-04-08,27883.61,38132.224285714285,-3776.4814812854247,-6472.132804428859
2018-04-09,55782.82,37807.39714285714,3070.6555624414905,14904.76729470137
2018-04-10,32535.28,38400.99285714285,2503.115103725894,-8368.827960868748
2018-04-11,47204.47,37455.708571428564,1866.4200641691205,7882.341364402317
2018-04-12,39945.38,38695.79142857143,880.4085317015885,369.1800397269802
2018-04-13,36440.53,37493.19571428571,176.7240122210692,-1229.389726506784
2018-04-14,22397.87,38961.619999999995,-4720.841792973737,-11842.90820702626
2018-04-15,36564.19,38833.64571428571,-3776.4814812854247,1507.0257669997163
2018-04-16,47364.65,40316.66714285714,3070.6555624414905,3977.3272947013684
2018-04-17,42814.25,39802.54,2503.115103725894,508.59489627410494
2018-04-18,46308.65,39812.25714285715,1866.4200641691205,4629.972792973735
2018-04-19,50326.53,39159.057142857135,880.4085317015885,10287.064325441275
2018-04-20,32841.64,38730.29142857143,176.7240122210692,-6065.375440792499
2018-04-21,22465.89,39743.25857142857,-4720.841792973737,-12556.52677845483
2018-04-22,31991.79,39892.95,-3776.4814812854247,-4124.6785187145715
2018-04-23,44363.29,37976.69857142856,3070.6555624414905,3315.9358661299484
2018-04-24,49905.02,39965.649999999994,2503.115103725894,7436.254896274108
2018-04-25,47356.49,40610.31142857142,1866.4200641691205,4879.758507259459
2018-04-26,36912.77,39334.47714285713,880.4085317015885,-3302.1156745587245
2018-04-27,46764.3,38859.23714285714,176.7240122210692,7728.338844921791
2018-04-28,26978.52,37340.55714285715,-4720.841792973737,-5641.195349883412
2018-04-29,23060.95,36990.862857142856,-3776.4814812854247,-10153.431375857432
2018-04-30,41036.61,38891.73142857143,3070.6555624414905,-925.7769910129209
2018-05-01,39274.26,38710.27428571429,2503.115103725894,-1939.1293894401797
2018-05-02,44908.63,39519.15285714285,1866.4200641691205,3523.057078688027
2018-05-03,50218.85,40953.20428571428,880.4085317015885,8385.23718258413
2018-05-04,45494.1,44029.15285714286,176.7240122210692,1288.2231306360723
2018-05-05,32640.67,46294.16999999999,-4720.841792973737,-8932.658207026256
2018-05-06,33099.31,47178.197142857134,-3776.4814812854247,-10302.405661571713
2018-05-07,62568.25,48414.34285714285,3070.6555624414905,11083.251580415657
2018-05-08,55129.38,48107.54285714286,2503.115103725894,4518.722039131247
2018-05-09,51096.82,48427.892857142855,1866.4200641691205,802.5070786880242
2018-05-10,58871.87,48888.00142857143,880.4085317015885,9103.460039726986
2018-05-11,43346.5,48839.78428571428,176.7240122210692,-5670.008297935352
2018-05-12,34883.12,48036.44285714286,-4720.841792973737,-8432.481064169118
2018-05-13,36320.07,49985.76285714285,-3776.4814812854247,-9889.211375857427
2018-05-14,62230.73,46755.26142857143,3070.6555624414905,12404.813008987083
2018-05-15,49505.99,45767.15714285714,2503.115103725894,1235.7177534169632
2018-05-16,64742.06,44829.53,1866.4200641691205,18046.10993583088
2018-05-17,36258.36,42938.96571428571,880.4085317015885,-7561.014245987299
2018-05-18,36429.77,38423.138571428564,176.7240122210692,-2170.0925836496367
2018-05-19,28319.73,35932.37714285714,-4720.841792973737,-2891.805349883405
2018-05-20,23086.12,29578.12571428571,-3776.4814812854247,-2715.5242330002866
2018-05-21,30619.94,27581.031428571427,3070.6555624414905,-31.746991012918443
2018-05-22,32070.66,24989.109999999997,2503.115103725894,4578.434896274109
2018-05-23,20262.3,23359.732857142855,1866.4200641691205,-4963.852921311976
2018-05-24,22278.7,22160.812857142857,880.4085317015885,-762.5213888444447
2018-05-25,18286.32,22115.81428571428,176.7240122210692,-4006.2182979353506
2018-05-26,16914.09,21740.195714285714,-4720.841792973737,-105.26392131197645
2018-05-27,14693.68,22064.019999999997,-3776.4814812854247,-3593.858518714572
2018-05-28,30304.95,22903.70857142857,3070.6555624414905,4330.585866129939
2018-05-29,29441.33,25617.67,2503.115103725894,1320.5448962741093
2018-05-30,22529.07,27335.655714285713,1866.4200641691205,-6673.0057784548335
2018-05-31,28156.52,29954.335714285713,880.4085317015885,-2678.224245987301
2018-06-01,37284.05,30528.82857142857,176.7240122210692,6578.497416350363
2018-06-02,28939.99,31533.09857142857,-4720.841792973737,2127.733221545168
2018-06-03,33024.44,32911.37142857143,-3776.4814812854247,3889.5500527139966
2018-06-04,34326.4,34985.637142857144,3070.6555624414905,-3729.892705298633
2018-06-05,36471.22,34201.80142857142,2503.115103725894,-233.69653229731648
2018-06-06,32176.98,34929.485714285714,1866.4200641691205,-4618.925778454835
2018-06-07,42676.38,34539.62428571428,880.4085317015885,7256.34718258413
2018-06-08,31797.2,37828.07571428571,176.7240122210692,-6207.59972650678
2018-06-09,34033.78,39298.24857142857,-4720.841792973737,-543.6267784548363
2018-06-10,30295.41,40642.481428571424,-3776.4814812854247,-6570.589947285999
2018-06-11,57345.56,39218.31428571429,3070.6555624414905,15056.590151844219
2018-06-12,46762.43,39175.68,2503.115103725894,5083.634896274106
2018-06-13,41586.61,38456.58,1866.4200641691205,1263.6099358308784
2018-06-14,32707.21,37093.16714285714,880.4085317015885,-5266.365674558732
2018-06-15,31498.76,34761.95428571428,176.7240122210692,-3439.9182979353513
2018-06-16,29000.08,33797.835714285706,-4720.841792973737,-76.91392131196699
2018-06-17,20751.52,32761.214285714283,-3776.4814812854247,-8233.212804428858
2018-06-18,41027.07,32846.182857142856,3070.6555624414905,5110.231580415653
2018-06-19,40013.6,32453.952857142853,2503.115103725894,5056.532039131252
2018-06-20,34330.26,31336.957142857136,1866.4200641691205,1126.8827929737454
2018-06-21,33301.99,32586.53571428571,880.4085317015885,-164.95424598730062
2018-06-22,28753.15,32726.671428571426,176.7240122210692,-4150.245440792494
2018-06-23,21181.11,32392.395714285714,-4720.841792973737,-6490.443921311977
2018-06-24,29498.57,32191.05857142857,-3776.4814812854247,1083.9929098568546
2018-06-25,42008.02,32972.73714285714,3070.6555624414905,5964.627294701364
2018-06-26,37673.67,32450.671428571426,2503.115103725894,2719.883467702678
2018-06-27,32920.9,32085.042857142857,1866.4200641691205,-1030.5629213119755
2018-06-28,38773.74,32022.489999999998,880.4085317015885,5870.841468298411
2018-06-29,25098.69,30224.548571428568,176.7240122210692,-5302.582583649639
2018-06-30,18621.71,29336.109999999997,-4720.841792973737,-5993.558207026261
2018-07-01,29060.7,30573.09571428571,-3776.4814812854247,2264.085766999714
2018-07-02,29422.43,29883.91857142857,3070.6555624414905,-3532.1441338700606
2018-07-03,31454.6,29456.772857142856,2503.115103725894,-505.2879608687517
2018-07-04,41579.8,28407.562857142857,1866.4200641691205,11305.817078688026
2018-07-05,33949.5,26763.85142857143,880.4085317015885,6305.240039726981
2018-07-06,22108.67,25863.81428571429,176.7240122210692,-3931.8682979353594
2018-07-07,11277.24,24612.364285714288,-4720.841792973737,-8614.28249274055
2018-07-08,17554.72,21836.484285714283,-3776.4814812854247,-505.28280442885716
2018-07-09,23122.17,22019.22714285714,3070.6555624414905,-1967.7127052986325
2018-07-10,22694.45,23523.02285714286,2503.115103725894,-3331.687960868753
2018-07-11,22148.64,25687.277142857143,1866.4200641691205,-5405.057207026264
2018-07-12,35228.7,28106.51714285714,880.4085317015885,6241.774325441267
2018-07-13,32635.24,30211.15857142857,176.7240122210692,2247.357416350364
2018-07-14,26427.02,32077.439999999995,-4720.841792973737,-929.5782070262576
2018-07-15,34489.4,36255.124285714286,-3776.4814812854247,2010.75719557114
2018-07-16,37854.66,37638.345714285715,3070.6555624414905,-2854.341276727202
2018-07-17,35758.42,38423.455714285716,2503.115103725894,-5168.150818011612
2018-07-18,51392.43,38292.305714285714,1866.4200641691205,11233.704221545166
2018-07-19,44911.25,38074.142857142855,880.4085317015885,5956.698611155556
2018-07-20,38131.01,39538.381428571425,176.7240122210692,-1584.0954407924924
2018-07-21,25508.97,41309.18285714285,-4720.841792973737,-11079.37106416911
2018-07-22,32962.26,40812.79428571429,-3776.4814812854247,-4074.052804428865
2018-07-23,48104.33,40366.15,3070.6555624414905,4667.52443755851
2018-07-24,48154.03,39680.451428571425,2503.115103725894,5970.46346770268
2018-07-25,47917.71,40346.05142857142,1866.4200641691205,5705.238507259455
2018-07-26,41784.74,40846.908571428576,880.4085317015885,57.422896869833835
2018-07-27,33331.12,40587.434285714284,176.7240122210692,-7433.038297935351
2018-07-28,30168.170000000002,41515.729999999996,-4720.841792973737,-6626.718207026257
2018-07-29,36468.26,41649.02999999999,-3776.4814812854247,-1404.2885187145648
2018-07-30,46288.01,42241.59571428571,3070.6555624414905,975.7587232728038
2018-07-31,54652.1,44553.94857142857,2503.115103725894,7595.036324845535
2018-08-01,48850.81,46135.63428571429,1866.4200641691205,848.7556501165891
2018-08-02,45932.7,46964.75,880.4085317015885,-1912.4585317015913
2018-08-03,49517.59,49760.80999999999,176.7240122210692,-419.9440122210631
2018-08-04,41239.97,50818.76285714285,-4720.841792973737,-4857.951064169112
2018-08-05,42272.07,51192.04142857142,-3776.4814812854247,-5143.489947285997
2018-08-06,65860.43,51381.89571428571,3070.6555624414905,11407.878723272792
2018-08-07,62057.770000000004,50120.84857142856,2503.115103725894,9433.806324845547
2018-08-08,51463.76,48697.602857142854,1866.4200641691205,899.7370786880274
2018-08-09,47261.68,47907.27142857143,880.4085317015885,-1525.99996027302
2018-08-10,40690.26,45379.17571428572,176.7240122210692,-4865.639726506784
2018-08-11,31277.25,43881.59,-4720.841792973737,-7883.4982070262595
2018-08-12,36739.75,44147.15285714286,-3776.4814812854247,-3630.9213758574324
2018-08-13,48163.76,43478.49571428572,3070.6555624414905,1614.608723272795
2018-08-14,51574.67,43504.568571428565,2503.115103725894,5566.9863248455395
2018-08-15,53322.7,43278.54285714286,1866.4200641691205,8177.73707868802
2018-08-16,42581.08,42314.200000000004,880.4085317015885,-613.5285317015911
2018-08-17,40872.77,41198.30142857142,176.7240122210692,-502.25544079249585
2018-08-18,29695.07,38327.619999999995,-4720.841792973737,-3911.7082070262586
2018-08-19,29989.35,34196.068571428565,-3776.4814812854247,-430.23709014314136
2018-08-20,40352.47,30932.73142857143,3070.6555624414905,6349.08300898708
2018-08-21,31479.9,26729.58714285714,2503.115103725894,2247.1977534169664
2018-08-22,24401.84,24164.25714285714,1866.4200641691205,-1628.8372070262594
2018-08-23,19737.72,21209.20714285714,880.4085317015885,-2351.895674558727
2018-08-24,11450.76,16334.561428571427,176.7240122210692,-5060.525440792497
2018-08-25,11737.76,12582.678571428572,-4720.841792973737,3875.923221545165
2018-08-26,9304.0,9436.962857142857,-3776.4814812854247,3643.518624142568
2018-08-27,6229.95,6718.008571428572,3070.6555624414905,-3558.714133870063
2018-08-28,5216.72,5091.312857142858,2503.115103725894,-2377.707960868752
2018-08-29,2381.83,3414.4899999999993,1866.4200641691205,-2899.08006416912
2018-08-30,705.04,2085.3471428571424,880.4085317015885,-2260.715674558731
2018-08-31,63.89,1260.8742857142856,176.7240122210692,-1373.7082979353547
2018-09-01,0.0,515.6285714285714,-4720.841792973737,4205.213221545166
2018-09-02,0.0,175.36714285714282,-3776.4814812854247,3601.114338428282
2018-09-03,458.64,423.6757142857143,3070.6555624414905,-3035.6912767272047
2018-09-04,0.0,414.54857142857145,2503.115103725894,-2917.6636751544656
2018-09-05,0.0,414.54857142857145,1866.4200641691205,-2280.968635597692
2018-09-06,2443.2000000000003,414.54857142857145,880.4085317015885,1148.2428968698405
2018-09-07,0.0,356.33857142857147,176.7240122210692,-533.0625836496406
2018-09-08,0.0,393.2914285714286,-4720.841792973737,4327.550364402308
2018-09-09,0.0,405.37428571428575,-3776.4814812854247,3371.107195571139
2018-09-10,51.17,115.49428571428572,3070.6555624414905,-3134.9798481557764
2018-09-11,258.67,115.49428571428572,2503.115103725894,-2359.93938944018
2018-09-12,84.58,115.49428571428572,1866.4200641691205,-1897.3343498834063
2018-09-13,414.04,115.49428571428572,880.4085317015885,-581.8628174158741
2018-09-14,0.0,120.26714285714286,176.7240122210692,-296.99115507821205
2018-09-15,0.0,83.3142857142857,-4720.841792973737,4637.527507259451
2018-09-16,0.0,71.23142857142857,-3776.4814812854247,3705.250052713996
2018-09-17,84.58,39.434285714285714,3070.6555624414905,-3025.509848155776
2018-09-18,0.0,39.434285714285714,2503.115103725894,-2542.5493894401798
2018-09-19,0.0,39.434285714285714,1866.4200641691205,-1905.8543498834063
2018-09-20,191.46,39.434285714285714,880.4085317015885,-728.3828174158741
2018-09-21,0.0,27.35142857142857,176.7240122210692,-204.07544079249777
2018-09-22,0.0,59.0,-4720.841792973737,4661.841792973737
2018-09-23,0.0,72.51857142857142,-3776.4814812854247,3703.9629098568535
2018-09-24,0.0,45.16714285714285,3070.6555624414905,-3115.8227052986335
2018-09-25,221.54,45.16714285714285,2503.115103725894,-2326.742246583037
2018-09-26,94.63,64.74285714285713,1866.4200641691205,-1836.5329213119776
2018-09-27,0.0,64.74285714285713,880.4085317015885,-945.1513888444456
2018-09-28,0.0,76.22571428571428,176.7240122210692,-252.94972650678346
2018-09-29,137.03,44.57714285714285,-4720.841792973737,4813.294650116594
2018-09-30,0.0,59.28,-3776.4814812854247,3717.2014812854245
